gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargesPerTenureMonth,TotalServices,IsNewCustomer,IsLongTermCustomer,IsHighValue,ContractRisk,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,22,1,0,20.15,419.9,0,0.8760869565217391,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,16,1,0,64.25,1024.0,0,3.7794117647058822,4,0,0,0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,0,0,0,10,1,0,25.7,251.6,0,2.3363636363636364,2,0,0,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,1,13,1,1,56.0,764.55,0,4.0,3,0,0,0,3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,20,1,0,82.4,1592.35,1,3.923809523809524,3,0,0,0,3,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,2,1,1,69.7,135.2,0,23.233333333333334,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,53,1,1,73.9,3958.25,0,1.3685185185185187,6,0,1,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,1,1,11,1,0,20.6,233.9,0,1.7166666666666668,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,69,1,0,19.9,1363.45,0,0.28428571428571425,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,4,1,1,70.9,273.0,1,14.180000000000001,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,72,1,1,89.05,6254.45,0,1.2198630136986301,8,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,1,0,58,0,1,45.3,2651.2,1,0.7677966101694915,3,0,1,0,3,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,16,1,0,20.4,321.4,0,1.2,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,0,43,1,1,84.25,3539.25,0,1.9147727272727273,4,0,1,1,2,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,1,0,2,1,1,104.4,242.8,1,34.800000000000004,6,1,0,0,3,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,14,1,0,81.95,1181.75,0,5.463333333333334,6,0,0,0,1,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,1,0,53,1,1,94.85,5000.2,1,1.7564814814814813,4,0,1,1,2,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0,32,1,0,20.55,654.55,0,0.6227272727272728,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,0,34,1,0,24.7,780.2,0,0.7057142857142857,2,0,0,0,3,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,0,0,15,1,1,74.45,1145.7,1,4.653125,2,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,7,1,0,76.45,503.6,1,9.55625,2,0,0,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,15,1,1,105.35,1559.25,0,6.584375,6,0,0,0,3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,1,0,61,1,1,20.55,1252.0,0,0.33145161290322583,1,0,1,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0,1,0,0,29.95,29.95,1,14.975,1,1,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,45.3,45.3,0,22.65,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,8,1,0,84.5,662.65,1,9.38888888888889,3,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,1,33,1,0,74.75,2453.3,0,2.198529411764706,5,0,0,1,2,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,13,1,1,79.25,1111.65,1,5.660714285714286,3,0,0,0,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,1,0,1,24.8,24.8,1,12.4,0,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,20,1,1,51.8,1023.85,0,2.4666666666666663,2,0,0,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,3,0,0,30.4,82.15,0,7.6,1,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,13,1,0,19.65,244.8,0,1.4035714285714285,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,1,0,40,1,0,56.6,2379.1,0,1.380487804878049,3,0,1,0,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,43,1,1,71.9,3173.35,0,1.6340909090909093,5,0,1,1,2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1,0,1,0,6,1,1,91.0,531.0,1,13.0,4,1,0,0,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,69,1,0,19.75,1375.4,0,0.28214285714285714,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,72,1,0,109.7,8129.3,0,1.5027397260273974,7,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,1,1,59,1,0,19.3,1192.7,0,0.32166666666666666,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,20,1,1,96.55,1901.65,0,4.597619047619047,5,0,0,0,3,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0,1,1,24,1,1,24.1,587.4,0,0.9640000000000001,2,0,0,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,59,1,1,111.35,6519.75,0,1.8558333333333332,7,0,1,1,3,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,1,72,1,1,112.25,8041.65,0,1.5376712328767124,7,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,1,1,1,0,20.75,20.75,0,10.375,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,27,1,1,101.9,2681.15,0,3.6392857142857147,5,0,0,0,2,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,14,1,1,80.05,1112.3,0,5.336666666666667,3,0,0,0,3,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0,1,1,71,1,0,105.55,7405.5,0,1.4659722222222222,6,0,1,1,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,0,1,13,1,1,78.3,1033.95,0,5.5928571428571425,2,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,0,0,44,1,0,68.85,2958.95,0,1.5299999999999998,1,0,1,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,33,1,1,79.95,2684.85,0,2.351470588235294,3,0,0,1,2,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,1,1,72,0,1,55.45,4179.2,0,0.7595890410958904,5,0,1,0,1,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,0,0,0,1,1,0,79.9,79.9,1,39.95,2,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,19,1,1,106.6,1934.45,1,5.33,6,0,0,0,3,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,64,1,1,102.45,6654.1,0,1.5761538461538462,6,0,1,1,2,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0,2,1,1,46.0,84.5,1,15.333333333333334,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,1,0,0,25.25,25.25,0,12.625,0,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,61,1,0,19.75,1124.2,0,0.3185483870967742,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,29,1,0,20.0,540.05,0,0.6666666666666666,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,1,1,0,23,1,0,86.8,1975.85,0,3.6166666666666667,3,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,57,0,1,58.75,3437.45,0,1.0129310344827587,5,0,1,0,3,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,1,1,72,0,0,45.25,3139.8,0,0.6198630136986302,4,0,1,0,1,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
1,0,1,0,66,0,1,56.6,3789.2,0,0.8447761194029851,5,0,1,0,1,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,0,1,1,65,1,1,84.2,5324.5,0,1.2757575757575759,7,0,1,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,8,1,1,80.0,624.6,0,8.88888888888889,2,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,4,1,1,70.15,268.35,1,14.030000000000001,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,71,1,0,24.75,1836.9,0,0.34375,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,1,1,1,20.2,20.2,0,10.1,1,1,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,0,4,1,0,50.05,179.35,1,10.01,2,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,12,1,1,19.35,219.35,0,1.4884615384615385,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0,24,0,1,50.6,1288.75,0,2.024,3,0,0,0,2,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
0,0,1,1,31,1,1,81.15,2545.75,0,2.5359375,6,0,0,1,2,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,1,0,1,1,0,55.2,55.2,1,27.6,2,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,0,30,1,1,89.9,2723.15,0,2.9000000000000004,4,0,0,1,3,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,1,1,47,1,1,85.3,4107.25,0,1.7770833333333333,7,0,1,1,1,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,54,1,1,108.0,5760.65,0,1.9636363636363636,7,0,1,1,1,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,50,1,1,93.5,4747.5,0,1.8333333333333333,5,0,1,1,3,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,0,0,1,1,1,84.6,84.6,1,42.3,3,1,0,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,72,1,0,20.25,1566.9,0,0.2773972602739726,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,29,1,0,25.15,702.0,0,0.8383333333333333,2,0,0,0,3,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,2,1,1,54.4,114.1,1,18.133333333333333,3,1,0,0,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,10,0,1,29.6,299.05,0,2.690909090909091,1,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,1,0,18,1,1,73.15,1305.95,0,3.85,2,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,11,1,1,95.0,1120.3,1,7.916666666666667,4,0,0,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,16,1,0,19.75,284.35,0,1.161764705882353,1,0,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,72,1,0,86.6,6350.5,0,1.1863013698630136,7,0,1,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,72,1,0,109.2,7878.3,0,1.4958904109589042,7,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,41,1,1,74.7,3187.65,0,1.7785714285714287,5,0,1,1,2,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False
0,1,1,0,65,1,0,94.4,6126.15,0,1.4303030303030304,5,0,1,1,3,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,13,1,1,54.8,731.3,0,3.914285714285714,3,0,0,0,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,4,1,0,75.35,273.4,0,15.069999999999999,2,1,0,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,41,1,0,65.0,2531.8,0,1.5476190476190477,4,0,1,0,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
1,1,0,0,15,1,1,74.4,1074.3,1,4.65,2,0,0,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1,1,1,48.55,48.55,1,24.275,2,1,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,42,1,1,99.0,4298.45,0,2.302325581395349,6,0,1,1,2,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,0,1,0,51,1,1,93.5,4619.55,0,1.7980769230769231,5,0,1,1,2,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,1,1,2,1,0,70.4,147.15,1,23.46666666666667,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,1,0,0,40.2,40.2,1,20.1,2,1,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
